"","Subject","item","experienced1","experienced2","experienced3","experienced4","remembered2","remembered3","remembered4","memdev2","memdev3","memdev4","currdev2","currdev3","currdev4"
"2375","NSU151","sadness",4,3,NA,NA,5,NA,NA,1,NA,NA,-1,NA,NA
"2376","NSU151","shock",4,3,NA,NA,5,NA,NA,1,NA,NA,-1,NA,NA
"2377","NSU152","anger",1,3,4,NA,3,4.5,NA,2,3.5,NA,2,3,NA
"2378","NSU152","confusion",1,1,1,NA,1,1,NA,0,0,NA,0,0,NA
"2379","NSU152","fear",4,4,2,NA,5,5,NA,1,1,NA,0,-2,NA
"2380","NSU152","frustration",1,3,1,NA,3,1,NA,2,0,NA,2,0,NA
"2381","NSU152","sadness",3,3,4,NA,5,5,NA,2,2,NA,0,1,NA
"2382","NSU152","shock",3,NA,1.5,NA,5,5,NA,2,2,NA,NA,-1.5,NA
"2383","NSU153","anger",4,4,3,NA,4,5,NA,0,1,NA,0,-1,NA
"2384","NSU153","confusion",4,2.5,4,NA,5,5,NA,1,1,NA,-1.5,0,NA
"2385","NSU153","fear",2,3.5,4,NA,5,5,NA,3,3,NA,1.5,2,NA
"2386","NSU153","frustration",3,2.5,3,NA,3,3,NA,0,0,NA,-0.5,0,NA
"2387","NSU153","sadness",5,5,5,NA,5,5,NA,0,0,NA,0,0,NA
"2388","NSU153","shock",5,3.5,4,NA,5,5,NA,0,0,NA,-1.5,-1,NA
"2389","NSU154","anger",3.5,2,5,2,4,5,4,0.5,1.5,0.5,-1.5,1.5,-1.5
"2390","NSU154","confusion",4,1,1,1,4,3,5,0,-1,1,-3,-3,-3
"2391","NSU154","fear",1,1,1,1,5,3,1.75,4,2,0.75,0,0,0
"2392","NSU154","frustration",4,1,1,1,5,2,5,1,-2,1,-3,-3,-3
"2393","NSU154","sadness",4.5,3,5,2,4,5,5,-0.5,0.5,0.5,-1.5,0.5,-2.5
"2394","NSU154","shock",4.5,1,1,1,5,5,5,0.5,0.5,0.5,-3.5,-3.5,-3.5
"2395","NSU155","anger",1.5,2,3,2,3,2,2,1.5,0.5,0.5,0.5,1.5,0.5
"2396","NSU155","confusion",1,1,2,1,2,5,4,1,4,3,0,1,0
"2397","NSU155","fear",3,1,1,1,3.5,2,5,0.5,-1,2,-2,-2,-2
"2398","NSU155","frustration",3,3,2,1,2,4,1,-1,1,-2,0,-1,-2
"2399","NSU155","sadness",4.5,4,5,3,5,5,5,0.5,0.5,0.5,-0.5,0.5,-1.5
"2400","NSU155","shock",1,1,1,1,5,5,5,4,4,4,0,0,0
"2401","NSU156","anger",4,4,5,NA,3.5,5,3.5,-0.5,1,-0.5,0,1,NA
"2402","NSU156","confusion",2.5,2,3,4.25,3,3,5,0.5,0.5,2.5,-0.5,0.5,1.75
"2403","NSU156","fear",3.5,3,3,NA,4,4,NA,0.5,0.5,NA,-0.5,-0.5,NA
"2404","NSU156","frustration",2,3,5,5,2,4,NA,0,2,NA,1,3,3
"2405","NSU156","sadness",5,5,5,4.5,5,5,5,0,0,0,0,0,-0.5
"2406","NSU156","shock",5,4,5,NA,5,5,5,0,0,0,-1,0,NA
"2407","NSU157","anger",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2408","NSU157","confusion",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2409","NSU157","fear",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2410","NSU157","frustration",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2411","NSU157","sadness",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2412","NSU157","shock",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2413","NSU158","anger",3,NA,1,NA,NA,1,NA,NA,-2,NA,NA,-2,NA
"2414","NSU158","confusion",5,NA,1,NA,NA,3.5,NA,NA,-1.5,NA,NA,-4,NA
"2415","NSU158","fear",4,NA,1,NA,NA,1.5,NA,NA,-2.5,NA,NA,-3,NA
"2416","NSU158","frustration",5,NA,1,NA,NA,5,NA,NA,0,NA,NA,-4,NA
"2417","NSU158","sadness",5,NA,4,NA,NA,5,NA,NA,0,NA,NA,-1,NA
"2418","NSU158","shock",5,NA,1,NA,NA,5,NA,NA,0,NA,NA,-4,NA
"2419","NSU159","anger",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2420","NSU159","confusion",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2421","NSU159","fear",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2422","NSU159","frustration",3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2423","NSU159","sadness",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2424","NSU159","shock",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2425","NSU160","anger",2,1,5,NA,1,3,NA,-1,1,NA,-1,3,NA
"2426","NSU160","confusion",3,1,1,NA,4,2,NA,1,-1,NA,-2,-2,NA
"2427","NSU160","fear",4,1,3,NA,4,4,NA,0,0,NA,-3,-1,NA
"2428","NSU160","frustration",3,5,5,NA,5,1,NA,2,-2,NA,2,2,NA
"2429","NSU160","sadness",5,5,5,NA,5,5,NA,0,0,NA,0,0,NA
"2430","NSU160","shock",2,5,2,NA,5,5,NA,3,3,NA,3,0,NA
"2431","NSU161","anger",1.5,3,NA,NA,3,NA,NA,1.5,NA,NA,1.5,NA,NA
"2432","NSU161","confusion",3.25,1,NA,NA,4,NA,NA,0.75,NA,NA,-2.25,NA,NA
"2433","NSU161","fear",3.5,1.5,NA,NA,4,NA,NA,0.5,NA,NA,-2,NA,NA
"2434","NSU161","frustration",1.5,4,NA,NA,2.5,NA,NA,1,NA,NA,2.5,NA,NA
"2435","NSU161","sadness",4,3,NA,NA,4.5,NA,NA,0.5,NA,NA,-1,NA,NA
"2436","NSU161","shock",4.25,2,NA,NA,4,NA,NA,-0.25,NA,NA,-2.25,NA,NA
"2437","NSU162","anger",4,3,2.5,NA,5,3.5,NA,1,-0.5,NA,-1,-1.5,NA
"2438","NSU162","confusion",3,1,2,NA,4,4.5,NA,1,1.5,NA,-2,-1,NA
"2439","NSU162","fear",3,3,4,NA,4,4,NA,1,1,NA,0,1,NA
"2440","NSU162","frustration",5,4,4.5,NA,3,3,NA,-2,-2,NA,-1,-0.5,NA
"2441","NSU162","sadness",5,3,4,NA,5,5,NA,0,0,NA,-2,-1,NA
"2442","NSU162","shock",5,1,2,NA,5,5,NA,0,0,NA,-4,-3,NA
"2443","NSU163","anger",2,1,3.5,NA,2,2.5,NA,0,0.5,NA,-1,1.5,NA
"2444","NSU163","confusion",1,1,1,NA,2,2.5,NA,1,1.5,NA,0,0,NA
"2445","NSU163","fear",3,1,1.5,NA,4,4.5,NA,1,1.5,NA,-2,-1.5,NA
"2446","NSU163","frustration",1,1,4,NA,1,1.5,NA,0,0.5,NA,0,3,NA
"2447","NSU163","sadness",5,3,3,NA,5,5,NA,0,0,NA,-2,-2,NA
"2448","NSU163","shock",3,1,1.5,NA,5,5,NA,2,2,NA,-2,-1.5,NA
"2449","NSU164","anger",1,1,NA,NA,1,NA,NA,0,NA,NA,0,NA,NA
"2450","NSU164","confusion",5,3,NA,NA,3,NA,NA,-2,NA,NA,-2,NA,NA
"2451","NSU164","fear",2,2,NA,NA,4,NA,NA,2,NA,NA,0,NA,NA
"2452","NSU164","frustration",3,1,NA,NA,1,NA,NA,-2,NA,NA,-2,NA,NA
"2453","NSU164","sadness",5,4,NA,NA,5,NA,NA,0,NA,NA,-1,NA,NA
"2454","NSU164","shock",5,1,NA,NA,5,NA,NA,0,NA,NA,-4,NA,NA
"2455","NSU165","anger",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2456","NSU165","confusion",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2457","NSU165","fear",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2458","NSU165","frustration",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2459","NSU165","sadness",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2460","NSU165","shock",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2461","NSU166","anger",1,1,NA,1,1,NA,1,0,NA,0,0,NA,0
"2462","NSU166","confusion",2,1,NA,1,2,NA,1,0,NA,-1,-1,NA,-1
"2463","NSU166","fear",1,1,NA,1,3,NA,1,2,NA,0,0,NA,0
"2464","NSU166","frustration",5,2,NA,2,4,NA,3,-1,NA,-2,-3,NA,-3
"2465","NSU166","sadness",5,2,NA,3,4,NA,5,-1,NA,0,-3,NA,-2
"2466","NSU166","shock",3.5,2,NA,3,5,NA,4,1.5,NA,0.5,-1.5,NA,-0.5
"2467","NSU167","anger",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2468","NSU167","confusion",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2469","NSU167","fear",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2470","NSU167","frustration",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2471","NSU167","sadness",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2472","NSU167","shock",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2473","NSU168","anger",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2474","NSU168","confusion",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2475","NSU168","fear",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2476","NSU168","frustration",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2477","NSU168","sadness",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2478","NSU168","shock",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2479","NSU169","anger",4,4,NA,NA,5,NA,NA,1,NA,NA,0,NA,NA
"2480","NSU169","confusion",3,2,NA,NA,3.5,NA,NA,0.5,NA,NA,-1,NA,NA
"2481","NSU169","fear",3.5,2,NA,NA,4.5,NA,NA,1,NA,NA,-1.5,NA,NA
"2482","NSU169","frustration",3,3,NA,NA,3,NA,NA,0,NA,NA,0,NA,NA
"2483","NSU169","sadness",4,4,NA,NA,5,NA,NA,1,NA,NA,0,NA,NA
"2484","NSU169","shock",3,3,NA,NA,4.5,NA,NA,1.5,NA,NA,0,NA,NA
"2485","NSU170","anger",1,1,1,1,1,1,1,0,0,0,0,0,0
"2486","NSU170","confusion",5,3,3,1,5,5,5,0,0,0,-2,-2,-4
"2487","NSU170","fear",2,4,1,1,4,3,3,2,1,1,2,-1,-1
"2488","NSU170","frustration",3,3,5,5,1,5,5,-2,2,2,0,2,2
"2489","NSU170","sadness",5,5,4,3,5,4,5,0,-1,0,0,-1,-2
"2490","NSU170","shock",5,4,5,5,5,5,5,0,0,0,-1,0,0
"2491","NSU171","anger",2,4,NA,5,4,NA,2,2,NA,0,2,NA,3
"2492","NSU171","confusion",5,4,NA,4,4,NA,4,-1,NA,-1,-1,NA,-1
"2493","NSU171","fear",3,4,NA,3,2,NA,2,-1,NA,-1,1,NA,0
"2494","NSU171","frustration",2,4,NA,4,3,NA,3,1,NA,1,2,NA,2
"2495","NSU171","sadness",3.5,4,NA,4,3,NA,4,-0.5,NA,0.5,0.5,NA,0.5
"2496","NSU171","shock",4,2,NA,2,3,NA,4,-1,NA,0,-2,NA,-2
"2497","NSU172","anger",3,NA,3,1.5,NA,2,1.5,NA,-1,-1.5,NA,0,-1.5
"2498","NSU172","confusion",5,NA,3,1.5,NA,3,1.5,NA,-2,-3.5,NA,-2,-3.5
"2499","NSU172","fear",2,NA,1,1.5,NA,2,1.5,NA,0,-0.5,NA,-1,-0.5
"2500","NSU172","frustration",5,NA,3,1.5,NA,3,2.25,NA,-2,-2.75,NA,-2,-3.5
"2501","NSU172","sadness",5,NA,4,4.5,NA,5,4.5,NA,0,-0.5,NA,-1,-0.5
"2502","NSU172","shock",5,NA,4,1.5,NA,5,1.25,NA,0,-3.75,NA,-1,-3.5
"2503","NSU173","anger",1,1.5,NA,NA,1,NA,NA,0,NA,NA,0.5,NA,NA
"2504","NSU173","confusion",4,2,NA,NA,1,NA,NA,-3,NA,NA,-2,NA,NA
"2505","NSU173","fear",5,3.5,NA,NA,3.5,NA,NA,-1.5,NA,NA,-1.5,NA,NA
"2506","NSU173","frustration",4,2,NA,NA,1,NA,NA,-3,NA,NA,-2,NA,NA
"2507","NSU173","sadness",5,3.5,NA,NA,4,NA,NA,-1,NA,NA,-1.5,NA,NA
"2508","NSU173","shock",5,3.5,NA,NA,4.5,NA,NA,-0.5,NA,NA,-1.5,NA,NA
"2509","NSU174","anger",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2510","NSU174","confusion",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2511","NSU174","fear",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2512","NSU174","frustration",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2513","NSU174","sadness",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2514","NSU174","shock",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2515","NSU175","anger",4,3,NA,3,3,NA,3,-1,NA,-1,-1,NA,-1
"2516","NSU175","confusion",5,4,NA,5,4,NA,5,-1,NA,0,-1,NA,0
"2517","NSU175","fear",3,3,NA,3,4,NA,5,1,NA,2,0,NA,0
"2518","NSU175","frustration",3,4,NA,5,3,NA,5,0,NA,2,1,NA,2
"2519","NSU175","sadness",5,4,NA,5,4,NA,5,-1,NA,0,-1,NA,0
"2520","NSU175","shock",4,4,NA,5,5,NA,5,1,NA,1,0,NA,1
"2521","NSU176","anger",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2522","NSU176","confusion",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2523","NSU176","fear",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2524","NSU176","frustration",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2525","NSU176","sadness",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2526","NSU176","shock",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2527","NSU177","anger",2,1.5,1.5,1,1.5,1.25,1,-0.5,-0.75,-1,-0.5,-0.5,-1
"2528","NSU177","confusion",1.5,1.5,2,1,2.5,4.5,4,1,3,2.5,0,0.5,-0.5
"2529","NSU177","fear",3,1,1.5,1,3.5,2.5,4,0.5,-0.5,1,-2,-1.5,-2
"2530","NSU177","frustration",3,4.5,1.5,1,4,3.5,3,1,0.5,0,1.5,-1.5,-2
"2531","NSU177","sadness",4.5,4,4,2,5,5,5,0.5,0.5,0.5,-0.5,-0.5,-2.5
"2532","NSU177","shock",4,2,2.5,1,4.5,5,5,0.5,1,1,-2,-1.5,-3
"2533","NSU178","anger",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2534","NSU178","confusion",3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2535","NSU178","fear",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2536","NSU178","frustration",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2537","NSU178","sadness",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2538","NSU178","shock",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2539","NSU179","anger",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2540","NSU179","confusion",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2541","NSU179","fear",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2542","NSU179","frustration",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2543","NSU179","sadness",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2544","NSU179","shock",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2545","NSU180","anger",4,5,NA,NA,4,NA,NA,0,NA,NA,1,NA,NA
"2546","NSU180","confusion",5,1,NA,NA,5,NA,NA,0,NA,NA,-4,NA,NA
"2547","NSU180","fear",1,2,NA,NA,1,NA,NA,0,NA,NA,1,NA,NA
"2548","NSU180","frustration",5,5,NA,NA,5,NA,NA,0,NA,NA,0,NA,NA
"2549","NSU180","sadness",5,5,NA,NA,5,NA,NA,0,NA,NA,0,NA,NA
"2550","NSU180","shock",5,5,NA,NA,5,NA,NA,0,NA,NA,0,NA,NA
"2551","NSU181","anger",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2552","NSU181","confusion",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2553","NSU181","fear",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2554","NSU181","frustration",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2555","NSU181","sadness",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2556","NSU181","shock",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2557","NSU182","anger",3.5,4,NA,NA,4,NA,NA,0.5,NA,NA,0.5,NA,NA
"2558","NSU182","confusion",1,1,NA,NA,5,NA,NA,4,NA,NA,0,NA,NA
"2559","NSU182","fear",3,2,NA,NA,4,NA,NA,1,NA,NA,-1,NA,NA
"2560","NSU182","frustration",3,4,NA,NA,4,NA,NA,1,NA,NA,1,NA,NA
"2561","NSU182","sadness",2,4,NA,NA,5,NA,NA,3,NA,NA,2,NA,NA
"2562","NSU182","shock",5,4,NA,NA,5,NA,NA,0,NA,NA,-1,NA,NA
"2563","NSU183","anger",1,1,NA,NA,2,NA,NA,1,NA,NA,0,NA,NA
"2564","NSU183","confusion",3,1,NA,NA,3,NA,NA,0,NA,NA,-2,NA,NA
"2565","NSU183","fear",1.5,2,NA,NA,2,NA,NA,0.5,NA,NA,0.5,NA,NA
"2566","NSU183","frustration",1.5,3,NA,NA,2,NA,NA,0.5,NA,NA,1.5,NA,NA
"2567","NSU183","sadness",4,4,NA,NA,3,NA,NA,-1,NA,NA,0,NA,NA
"2568","NSU183","shock",3.5,NA,NA,NA,4,NA,NA,0.5,NA,NA,NA,NA,NA
"2569","NSU184","anger",3,NA,3,NA,NA,4,NA,NA,1,NA,NA,0,NA
"2570","NSU184","confusion",4,NA,1,NA,NA,4,NA,NA,0,NA,NA,-3,NA
"2571","NSU184","fear",3,NA,1,NA,NA,3,NA,NA,0,NA,NA,-2,NA
"2572","NSU184","frustration",3,NA,2,NA,NA,2,NA,NA,-1,NA,NA,-1,NA
"2573","NSU184","sadness",5,NA,3,NA,NA,5,NA,NA,0,NA,NA,-2,NA
"2574","NSU184","shock",4,NA,1,NA,NA,5,NA,NA,1,NA,NA,-3,NA
"2575","NSU185","anger",4.5,1.5,NA,1,1.5,NA,4,-3,NA,-0.5,-3,NA,-3.5
"2576","NSU185","confusion",3.5,1,NA,1,4,NA,2.5,0.5,NA,-1,-2.5,NA,-2.5
"2577","NSU185","fear",3.5,2.5,NA,1,5,NA,1,1.5,NA,-2.5,-1,NA,-2.5
"2578","NSU185","frustration",5,1,NA,1,1.5,NA,1,-3.5,NA,-4,-4,NA,-4
"2579","NSU185","sadness",5,4,NA,4,5,NA,5,0,NA,0,-1,NA,-1
"2580","NSU185","shock",5,1,NA,1,5,NA,5,0,NA,0,-4,NA,-4
"2581","NSU186","anger",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2582","NSU186","confusion",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2583","NSU186","fear",3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2584","NSU186","frustration",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2585","NSU186","sadness",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2586","NSU186","shock",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2587","NSU187","anger",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2588","NSU187","confusion",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2589","NSU187","fear",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2590","NSU187","frustration",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2591","NSU187","sadness",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2592","NSU187","shock",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2593","NSU188","anger",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2594","NSU188","confusion",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2595","NSU188","fear",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2596","NSU188","frustration",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2597","NSU188","sadness",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2598","NSU188","shock",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2599","NSU189","anger",3,3,NA,3,3,NA,3,0,NA,0,0,NA,0
"2600","NSU189","confusion",2,2,NA,2,4,NA,3,2,NA,1,0,NA,0
"2601","NSU189","fear",2,5,NA,2,3,NA,3,1,NA,1,3,NA,0
"2602","NSU189","frustration",2,2,NA,1,3,NA,3,1,NA,1,0,NA,-1
"2603","NSU189","sadness",4,4.5,NA,3,5,NA,5,1,NA,1,0.5,NA,-1
"2604","NSU189","shock",5,5,NA,1,5,NA,4,0,NA,-1,0,NA,-4
"2605","NSU190","anger",1,2,2,3,2,1,2,1,0,1,1,1,2
"2606","NSU190","confusion",2.5,2.5,3,1,4.5,4,5,2,1.5,2.5,0,0.5,-1.5
"2607","NSU190","fear",1,1,4,4,4,3,5,3,2,4,0,3,3
"2608","NSU190","frustration",1,1,2,1,2,4.5,3,1,3.5,2,0,1,0
"2609","NSU190","sadness",2.5,3,3,4,4.5,2,3,2,-0.5,0.5,0.5,0.5,1.5
"2610","NSU190","shock",3,3,4,4,5,3,5,2,0,2,0,1,1
"2611","NSU191","anger",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2612","NSU191","confusion",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2613","NSU191","fear",1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2614","NSU191","frustration",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2615","NSU191","sadness",3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2616","NSU191","shock",4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2617","NSU192","anger",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2618","NSU192","confusion",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2619","NSU192","fear",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2620","NSU192","frustration",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2621","NSU192","sadness",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2622","NSU192","shock",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2623","NSU193","anger",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2624","NSU193","confusion",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2625","NSU193","fear",3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2626","NSU193","frustration",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2627","NSU193","sadness",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2628","NSU193","shock",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2629","NSU194","anger",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2630","NSU194","confusion",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2631","NSU194","fear",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2632","NSU194","frustration",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2633","NSU194","sadness",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2634","NSU194","shock",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2635","NSU195","anger",4,NA,NA,2.5,NA,NA,4,NA,NA,0,NA,NA,-1.5
"2636","NSU195","confusion",5,NA,NA,1.5,NA,NA,4,NA,NA,-1,NA,NA,-3.5
"2637","NSU195","fear",3,NA,NA,2.5,NA,NA,4.5,NA,NA,1.5,NA,NA,-0.5
"2638","NSU195","frustration",4,NA,NA,NA,NA,NA,2,NA,NA,-2,NA,NA,NA
"2639","NSU195","sadness",3,NA,NA,2.5,NA,NA,4,NA,NA,1,NA,NA,-0.5
"2640","NSU195","shock",5,NA,NA,2.5,NA,NA,5,NA,NA,0,NA,NA,-2.5
"2641","NSU196","anger",3,4,5,NA,4,4,NA,1,1,NA,1,2,NA
"2642","NSU196","confusion",2,3,5,NA,3,2,NA,1,0,NA,1,3,NA
"2643","NSU196","fear",2,3,3,NA,4,3,NA,2,1,NA,1,1,NA
"2644","NSU196","frustration",2,2,4,NA,4,3,NA,2,1,NA,0,2,NA
"2645","NSU196","sadness",4,4,4,NA,4,5,NA,0,1,NA,0,0,NA
"2646","NSU196","shock",2,2,3,NA,4,4,NA,2,2,NA,0,1,NA
"2647","NSU197","anger",3,5,NA,NA,5,NA,NA,2,NA,NA,2,NA,NA
"2648","NSU197","confusion",3,5,NA,NA,5,NA,NA,2,NA,NA,2,NA,NA
"2649","NSU197","fear",3,5,NA,NA,5,NA,NA,2,NA,NA,2,NA,NA
"2650","NSU197","frustration",3,5,NA,NA,5,NA,NA,2,NA,NA,2,NA,NA
"2651","NSU197","sadness",5,5,NA,NA,5,NA,NA,0,NA,NA,0,NA,NA
"2652","NSU197","shock",NA,5,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA
"2653","NSU198","anger",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2654","NSU198","confusion",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2655","NSU198","fear",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2656","NSU198","frustration",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2657","NSU198","sadness",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2658","NSU198","shock",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2659","NSU199","anger",2,5,NA,NA,5,NA,NA,3,NA,NA,3,NA,NA
